question_id,question_key,primary_place_id,graph_id,subject_node_id,question,answers_json,answer_node_ids_json,acceptable_answers_json,question_entity_ids_json,question_type,answer_type,hop_count,relation_path_json,reasoning_edge_ids_json,evidence_ids_json,source_ids_json,template_id,fact_group_id,generation_method,difficulty,review_status,review_note
HNQ_LS_PLACE_000004_ARCH_000016_HAS_COMPONENT,HNQ_LS_PLACE_000004_ARCH_000016_HAS_COMPONENT,PLACE_000004,PLACE_000004,ARCH_000016,"Theo dữ liệu HanoiQA, Khu Thái Học có những hạng mục nào?","[""Nhà Thái Học"",""Nhà Chuông"",""Nhà Trống""]","[""ARCH_000019"",""ARCH_000022"",""ARCH_000023""]","[[""Nhà Thái Học"",""Nhà Thái học""],[""Nhà Chuông"",""Lầu Chuông""],[""Nhà Trống"",""Lầu Trống""]]","[""ARCH_000016""]",list,Architecture,1,"[""HAS_COMPONENT""]","[""EDGE_000135"",""EDGE_000138"",""EDGE_000139""]","[""EVD_000044"",""EVD_000047"",""EVD_000048""]","[""SRC_000022"",""SRC_000023""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000004_ARCH_000016_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000004_ARCH_000019_HAS_COMPONENT,HNQ_LS_PLACE_000004_ARCH_000019_HAS_COMPONENT,PLACE_000004,PLACE_000004,ARCH_000019,"Theo dữ liệu HanoiQA, Nhà Thái Học có những hạng mục nào?","[""Nhà Tiền Đường"",""Nhà Hậu Đường""]","[""ARCH_000020"",""ARCH_000021""]","[[""Nhà Tiền Đường"",""Tiền Đường""],[""Nhà Hậu Đường"",""Hậu Đường"",""Hậu cung""]]","[""ARCH_000019""]",list,Architecture,1,"[""HAS_COMPONENT""]","[""EDGE_000136"",""EDGE_000137""]","[""EVD_000045"",""EVD_000046""]","[""SRC_000022""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000004_ARCH_000019_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000004_ARCH_000021_HONORS,HNQ_LS_PLACE_000004_ARCH_000021_HONORS,PLACE_000004,PLACE_000004,ARCH_000021,Nhà Hậu Đường thờ hoặc tưởng niệm những nhân vật nào?,"[""Lê Thánh Tông"",""Lý Thánh Tông"",""Lý Nhân Tông"",""Chu Văn An""]","[""PERSON_000003"",""PERSON_000008"",""PERSON_000009"",""PERSON_000010""]","[[""Lê Thánh Tông""],[""Lý Thánh Tông"",""Vua Lý Thánh Tông""],[""Lý Nhân Tông"",""Vua Lý Nhân Tông"",""Càn Đức""],[""Chu Văn An"",""Danh sư Chu Văn An""]]","[""ARCH_000021""]",list,Person,1,"[""HONORS""]","[""EDGE_000154"",""EDGE_000152"",""EDGE_000153"",""EDGE_000151""]","[""EVD_000063"",""EVD_000061"",""EVD_000062"",""EVD_000060""]","[""SRC_000022""]",T_LS_HONORS,FACT_HNQ_LS_PLACE_000004_ARCH_000021_HONORS,template,easy,approved,
HNQ_LS_PLACE_000004_PLACE_000004_ASSOCIATED_WITH_PERSON,HNQ_LS_PLACE_000004_PLACE_000004_ASSOCIATED_WITH_PERSON,PLACE_000004,PLACE_000004,PLACE_000004,Những nhân vật nào được ghi nhận là có liên hệ với Văn Miếu – Quốc Tử Giám?,"[""Lý Thánh Tông"",""Lý Nhân Tông"",""Chu Văn An""]","[""PERSON_000008"",""PERSON_000009"",""PERSON_000010""]","[[""Lý Thánh Tông"",""Vua Lý Thánh Tông""],[""Lý Nhân Tông"",""Vua Lý Nhân Tông"",""Càn Đức""],[""Chu Văn An"",""Danh sư Chu Văn An""]]","[""PLACE_000004""]",list,Person,1,"[""ASSOCIATED_WITH_PERSON""]","[""EDGE_000156"",""EDGE_000157"",""EDGE_000155""]","[""EVD_000065"",""EVD_000066"",""EVD_000064""]","[""SRC_000022"",""SRC_000025""]",T_LS_ASSOCIATED_WITH_PERSON,FACT_HNQ_LS_PLACE_000004_PLACE_000004_ASSOCIATED_WITH_PERSON,template,easy,approved,
HNQ_LS_PLACE_000004_PLACE_000004_HAS_COMPONENT,HNQ_LS_PLACE_000004_PLACE_000004_HAS_COMPONENT,PLACE_000004,PLACE_000004,PLACE_000004,"Theo dữ liệu HanoiQA, Văn Miếu – Quốc Tử Giám có những hạng mục nào?","[""Văn Miếu"",""Quốc Tử Giám"",""Hồ Văn"",""Vườn Giám"",""Khu Nhập Đạo"",""Khu Thành Đạt"",""Vườn bia Tiến sĩ"",""Khu Đại Thành"",""Khu Thái Học""]","[""ARCH_000008"",""ARCH_000009"",""ARCH_000010"",""ARCH_000011"",""ARCH_000012"",""ARCH_000013"",""ARCH_000014"",""ARCH_000015"",""ARCH_000016""]","[[""Văn Miếu"",""Văn Miếu Hà Nội"",""Temple of Literature""],[""Quốc Tử Giám"",""Quốc học viện"",""Thái Học viện""],[""Hồ Văn"",""Hồ Giám"",""Minh Đường hồ""],[""Vườn Giám"",""Giám viên""],[""Khu Nhập Đạo"",""Nhập Đạo""],[""Khu Thành Đạt"",""Thành Đạt""],[""Vườn bia Tiến sĩ"",""Khu Vườn Bia Tiến Sĩ"",""Vườn bia""],[""Khu Đại Thành"",""Đại Thành""],[""Khu Thái Học"",""Khu Thái học"",""Thái Học""]]","[""PLACE_000004""]",list,Architecture,1,"[""HAS_COMPONENT""]","[""EDGE_000122"",""EDGE_000123"",""EDGE_000124"",""EDGE_000125"",""EDGE_000126"",""EDGE_000127"",""EDGE_000128"",""EDGE_000129"",""EDGE_000130""]","[""EVD_000031"",""EVD_000032"",""EVD_000033"",""EVD_000034"",""EVD_000035"",""EVD_000036"",""EVD_000037"",""EVD_000038"",""EVD_000039""]","[""SRC_000019""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000004_PLACE_000004_HAS_COMPONENT,template,easy,approved,
HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_BY_PERSON_000008,HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_BY_PERSON_000008,PLACE_000004,PLACE_000004,PLACE_000004,Hạng mục nào của Văn Miếu – Quốc Tử Giám được Lý Thánh Tông cho xây dựng?,"[""Văn Miếu""]","[""ARCH_000008""]","[[""Văn Miếu"",""Văn Miếu Hà Nội"",""Temple of Literature""]]","[""PLACE_000004"",""PERSON_000008""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_BY""]","[""EDGE_000122"",""EDGE_000141""]","[""EVD_000031"",""EVD_000050""]","[""SRC_000019""]",T_2H_COMPONENT_BUILT_BY,FACT_HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_BY_PERSON_000008,template,medium,approved,
HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_BY_PERSON_000009,HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_BY_PERSON_000009,PLACE_000004,PLACE_000004,PLACE_000004,Hạng mục nào của Văn Miếu – Quốc Tử Giám được Lý Nhân Tông cho xây dựng?,"[""Quốc Tử Giám""]","[""ARCH_000009""]","[[""Quốc Tử Giám"",""Quốc học viện"",""Thái Học viện""]]","[""PLACE_000004"",""PERSON_000009""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_BY""]","[""EDGE_000123"",""EDGE_000144""]","[""EVD_000032"",""EVD_000053""]","[""SRC_000019""]",T_2H_COMPONENT_BUILT_BY,FACT_HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_BY_PERSON_000009,template,medium,approved,
HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_IN_TIME_000012,HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_IN_TIME_000012,PLACE_000004,PLACE_000004,PLACE_000004,Hạng mục nào của Văn Miếu – Quốc Tử Giám được xây dựng vào Năm 1070?,"[""Văn Miếu""]","[""ARCH_000008""]","[[""Văn Miếu"",""Văn Miếu Hà Nội"",""Temple of Literature""]]","[""PLACE_000004"",""TIME_000012""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_IN""]","[""EDGE_000122"",""EDGE_000140""]","[""EVD_000031"",""EVD_000049""]","[""SRC_000019""]",T_2H_COMPONENT_BUILT_IN,FACT_HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_IN_TIME_000012,template,medium,approved,
HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_IN_TIME_000013,HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_IN_TIME_000013,PLACE_000004,PLACE_000004,PLACE_000004,Hạng mục nào của Văn Miếu – Quốc Tử Giám được xây dựng vào Năm 1076?,"[""Quốc Tử Giám""]","[""ARCH_000009""]","[[""Quốc Tử Giám"",""Quốc học viện"",""Thái Học viện""]]","[""PLACE_000004"",""TIME_000013""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_IN""]","[""EDGE_000123"",""EDGE_000143""]","[""EVD_000032"",""EVD_000052""]","[""SRC_000019""]",T_2H_COMPONENT_BUILT_IN,FACT_HNQ_2H_PLACE_000004_T_2H_COMPONENT_BUILT_IN_TIME_000013,template,medium,approved,
HNQ_1H_PLACE_000004_EDGE_000118,HNQ_1H_PLACE_000004_EDGE_000118,PLACE_000004,PLACE_000004,PLACE_000004,"Theo nguồn đã lưu, Văn Miếu – Quốc Tử Giám có địa chỉ nào?","[""Số 58 phố Quốc Tử Giám, phường Văn Miếu - Quốc Tử Giám, thành phố Hà Nội""]","[""ADDRESS_000002""]","[[""Số 58 phố Quốc Tử Giám, phường Văn Miếu - Quốc Tử Giám, thành phố Hà Nội"",""58 Quốc Tử Giám"",""No. 58 Quoc Tu Giam Street""]]","[""PLACE_000004""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000118""]","[""EVD_000027""]","[""SRC_000019""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000004_EDGE_000118,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000119,HNQ_1H_PLACE_000004_EDGE_000119,PLACE_000004,PLACE_000004,PLACE_000004,Văn Miếu – Quốc Tử Giám nằm tại phường nào?,"[""Phường Văn Miếu - Quốc Tử Giám""]","[""ADMIN_000003""]","[[""Phường Văn Miếu - Quốc Tử Giám"",""Phường Văn Miếu – Quốc Tử Giám""]]","[""PLACE_000004""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000119""]","[""EVD_000028""]","[""SRC_000019""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000004_EDGE_000119,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000120,HNQ_1H_PLACE_000004_EDGE_000120,PLACE_000004,PLACE_000004,PLACE_000004,Văn Miếu – Quốc Tử Giám nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000004""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000120""]","[""EVD_000029""]","[""SRC_000019""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000004_EDGE_000120,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000140,HNQ_1H_PLACE_000004_EDGE_000140,PLACE_000004,PLACE_000004,ARCH_000008,Văn Miếu được xây dựng vào thời điểm nào?,"[""Năm 1070""]","[""TIME_000012""]","[[""Năm 1070"",""1070""]]","[""ARCH_000008""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000140""]","[""EVD_000049""]","[""SRC_000019""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000004_EDGE_000140,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000141,HNQ_1H_PLACE_000004_EDGE_000141,PLACE_000004,PLACE_000004,ARCH_000008,Nhân vật nào cho xây dựng Văn Miếu?,"[""Lý Thánh Tông""]","[""PERSON_000008""]","[[""Lý Thánh Tông"",""Vua Lý Thánh Tông""]]","[""ARCH_000008""]",single_hop,Person,1,"[""BUILT_BY""]","[""EDGE_000141""]","[""EVD_000050""]","[""SRC_000019""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000004_EDGE_000141,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000143,HNQ_1H_PLACE_000004_EDGE_000143,PLACE_000004,PLACE_000004,ARCH_000009,Quốc Tử Giám được xây dựng vào thời điểm nào?,"[""Năm 1076""]","[""TIME_000013""]","[[""Năm 1076"",""1076""]]","[""ARCH_000009""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000143""]","[""EVD_000052""]","[""SRC_000019""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000004_EDGE_000143,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000144,HNQ_1H_PLACE_000004_EDGE_000144,PLACE_000004,PLACE_000004,ARCH_000009,Nhân vật nào cho xây dựng Quốc Tử Giám?,"[""Lý Nhân Tông""]","[""PERSON_000009""]","[[""Lý Nhân Tông"",""Vua Lý Nhân Tông"",""Càn Đức""]]","[""ARCH_000009""]",single_hop,Person,1,"[""BUILT_BY""]","[""EDGE_000144""]","[""EVD_000053""]","[""SRC_000019""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000004_EDGE_000144,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000145,HNQ_1H_PLACE_000004_EDGE_000145,PLACE_000004,PLACE_000004,ARCH_000017,Khuê Văn Các được xây dựng vào thời điểm nào?,"[""Năm 1805""]","[""TIME_000014""]","[[""Năm 1805"",""1805""]]","[""ARCH_000017""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000145""]","[""EVD_000054""]","[""SRC_000020""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000004_EDGE_000145,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000146,HNQ_1H_PLACE_000004_EDGE_000146,PLACE_000004,PLACE_000004,ARCH_000017,Nhân vật nào cho xây dựng Khuê Văn Các?,"[""Nguyễn Văn Thành""]","[""PERSON_000012""]","[[""Nguyễn Văn Thành"",""Tổng trấn Bắc Thành Nguyễn Văn Thành""]]","[""ARCH_000017""]",single_hop,Person,1,"[""BUILT_BY""]","[""EDGE_000146""]","[""EVD_000055""]","[""SRC_000020""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000004_EDGE_000146,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000147,HNQ_1H_PLACE_000004_EDGE_000147,PLACE_000004,PLACE_000004,HOBJ_000005,82 bia Tiến sĩ được công nhận với danh hiệu nào?,"[""Di sản tư liệu thế giới""]","[""HSTATUS_000002""]","[[""Di sản tư liệu thế giới"",""Di sản Tư liệu Thế giới"",""Memory of the World""]]","[""HOBJ_000005""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000147""]","[""EVD_000056""]","[""SRC_000026""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000004_EDGE_000147,template,easy,approved,
HNQ_1H_PLACE_000004_EDGE_000148,HNQ_1H_PLACE_000004_EDGE_000148,PLACE_000004,PLACE_000004,HOBJ_000005,Tổ chức nào công nhận 82 bia Tiến sĩ?,"[""UNESCO""]","[""ORG_000001""]","[[""UNESCO"",""Tổ chức Giáo dục Khoa học và Văn hóa Liên Hợp Quốc""]]","[""HOBJ_000005""]",single_hop,Organization,1,"[""RECOGNIZED_BY""]","[""EDGE_000148""]","[""EVD_000057""]","[""SRC_000026""]",T_1H_RECOGNIZED_BY,FACT_HNQ_1H_PLACE_000004_EDGE_000148,template,easy,approved,
HNQ_LS_PLACE_000005_PLACE_000005_ASSOCIATED_WITH_PERSON,HNQ_LS_PLACE_000005_PLACE_000005_ASSOCIATED_WITH_PERSON,PLACE_000005,PLACE_000005,PLACE_000005,Những nhân vật nào được ghi nhận là có liên hệ với Di tích Nhà tù Hỏa Lò?,"[""John Sidney McCain"",""Trần Trọng Duyệt""]","[""PERSON_000017"",""PERSON_000018""]","[[""John Sidney McCain"",""John McCain"",""John Sidney Mc.Cain""],[""Trần Trọng Duyệt"",""Đại tá Trần Trọng Duyệt""]]","[""PLACE_000005""]",list,Person,1,"[""ASSOCIATED_WITH_PERSON""]","[""EDGE_000232"",""EDGE_000233""]","[""EVD_000141"",""EVD_000142""]","[""SRC_000044""]",T_LS_ASSOCIATED_WITH_PERSON,FACT_HNQ_LS_PLACE_000005_PLACE_000005_ASSOCIATED_WITH_PERSON,template,easy,approved,
HNQ_LS_PLACE_000005_PLACE_000005_HAS_ACTIVITY,HNQ_LS_PLACE_000005_PLACE_000005_HAS_ACTIVITY,PLACE_000005,PLACE_000005,PLACE_000005,"Theo dữ liệu HanoiQA, những hoạt động nào được ghi nhận tại Di tích Nhà tù Hỏa Lò?","[""Giáo dục truyền thống yêu nước và cách mạng"",""Tham quan, nghiên cứu và học tập""]","[""ACTIVITY_000009"",""ACTIVITY_000010""]","[[""Giáo dục truyền thống yêu nước và cách mạng"",""Giáo dục truyền thống cách mạng""],[""Tham quan, nghiên cứu và học tập"",""Tham quan và nghiên cứu di tích""]]","[""PLACE_000005""]",list,Activity,1,"[""HAS_ACTIVITY""]","[""EDGE_000236"",""EDGE_000237""]","[""EVD_000145"",""EVD_000146""]","[""SRC_000041""]",T_LS_HAS_ACTIVITY,FACT_HNQ_LS_PLACE_000005_PLACE_000005_HAS_ACTIVITY,template,easy,approved,
HNQ_LS_PLACE_000005_PLACE_000005_HAS_COMPONENT,HNQ_LS_PLACE_000005_PLACE_000005_HAS_COMPONENT,PLACE_000005,PLACE_000005,PLACE_000005,"Theo dữ liệu HanoiQA, Di tích Nhà tù Hỏa Lò có những hạng mục nào?","[""Nhà canh gác Nhà tù Hỏa Lò"",""Cụm bệnh xá Nhà tù Hỏa Lò"",""Khu giam bị can Nhà tù Hỏa Lò"",""Phân xưởng Nhà tù Hỏa Lò"",""Khu giam tù nhân Nhà tù Hỏa Lò"",""Đài tưởng niệm Nhà tù Hỏa Lò"",""Phòng trưng bày cuộc sống tù binh phi công Mỹ"",""Máy chém Nhà tù Hỏa Lò"",""Mô hình tái tạo chiến sĩ cách mạng trong lao tù""]","[""ARCH_000037"",""ARCH_000038"",""ARCH_000039"",""ARCH_000040"",""ARCH_000041"",""ARCH_000042"",""ARCH_000043"",""HOBJ_000009"",""HOBJ_000010""]","[[""Nhà canh gác Nhà tù Hỏa Lò"",""Nhà dùng cho việc canh gác""],[""Cụm bệnh xá Nhà tù Hỏa Lò"",""Hai nhà bệnh xá""],[""Khu giam bị can Nhà tù Hỏa Lò"",""Hai nhà giam bị can""],[""Phân xưởng Nhà tù Hỏa Lò"",""Nhà phân xưởng""],[""Khu giam tù nhân Nhà tù Hỏa Lò"",""Năm nhà giam tù nhân""],[""Đài tưởng niệm Nhà tù Hỏa Lò"",""Khu tưởng niệm""],[""Phòng trưng bày cuộc sống tù binh phi công Mỹ"",""Phòng trưng bày phi công Mỹ"",""American pilots exhibition rooms""],[""Máy chém Nhà tù Hỏa Lò"",""Chiếc máy chém Hỏa Lò""],[""Mô hình tái tạo chiến sĩ cách mạng trong lao tù"",""Mô hình tù nhân Hỏa Lò""]]","[""PLACE_000005""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000209"",""EDGE_000210"",""EDGE_000211"",""EDGE_000212"",""EDGE_000213"",""EDGE_000214"",""EDGE_000215"",""EDGE_000216"",""EDGE_000217""]","[""EVD_000118"",""EVD_000119"",""EVD_000120"",""EVD_000121"",""EVD_000122"",""EVD_000123"",""EVD_000124"",""EVD_000125"",""EVD_000126""]","[""SRC_000039"",""SRC_000041"",""SRC_000043""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000005_PLACE_000005_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000005_PLACE_000005_HAS_EVENT,HNQ_LS_PLACE_000005_PLACE_000005_HAS_EVENT,PLACE_000005,PLACE_000005,PLACE_000005,Những sự kiện nào được ghi nhận là gắn với Di tích Nhà tù Hỏa Lò?,"[""Xây dựng Nhà tù Hỏa Lò"",""Tiếp quản Nhà tù Hỏa Lò năm 1954"",""Giam giữ phi công Mỹ tại Hỏa Lò"",""Trao trả phi công Mỹ năm 1973""]","[""EVENT_000006"",""EVENT_000007"",""EVENT_000008"",""EVENT_000009""]","[[""Xây dựng Nhà tù Hỏa Lò"",""Khởi công Nhà tù Trung ương""],[""Tiếp quản Nhà tù Hỏa Lò năm 1954"",""Quân đội nhân dân Việt Nam tiếp quản Hỏa Lò""],[""Giam giữ phi công Mỹ tại Hỏa Lò"",""Thời kỳ Hilton Hà Nội""],[""Trao trả phi công Mỹ năm 1973"",""Trao trả tù binh phi công Mỹ""]]","[""PLACE_000005""]",list,Event,1,"[""HAS_EVENT""]","[""EDGE_000224"",""EDGE_000225"",""EDGE_000226"",""EDGE_000227""]","[""EVD_000133"",""EVD_000134"",""EVD_000135"",""EVD_000136""]","[""SRC_000038"",""SRC_000042"",""SRC_000043""]",T_LS_HAS_EVENT,FACT_HNQ_LS_PLACE_000005_PLACE_000005_HAS_EVENT,template,easy,approved,
HNQ_RV_PLACE_000005_PLACE_000005_HAS_MEASUREMENT,HNQ_RV_PLACE_000005_PLACE_000005_HAS_MEASUREMENT,PLACE_000005,PLACE_000005,PLACE_000005,Di tích Nhà tù Hỏa Lò có diện tích ban đầu và hiện tại là bao nhiêu?,"[""12.908 m²"",""2.434 m²""]","[""VALUE_000011"",""VALUE_000012""]","[[""12.908 m²"",""12908 m2""],[""2.434 m²"",""2434 m2""]]","[""PLACE_000005""]",list,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000207"",""EDGE_000208""]","[""EVD_000116"",""EVD_000117""]","[""SRC_000038"",""SRC_000042""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_RV_PLACE_000005_PLACE_000005_HAS_MEASUREMENT,template,easy,approved,
HNQ_2H_PLACE_000005_T_2H_EVENT_LOCATION_all,HNQ_2H_PLACE_000005_T_2H_EVENT_LOCATION_all,PLACE_000005,PLACE_000005,PLACE_000005,Các sự kiện gắn với Di tích Nhà tù Hỏa Lò được ghi nhận là diễn ra tại những đâu?,"[""Năm 1896"",""Năm 1954"",""Giai đoạn 1964–1973"",""Ngày 14 tháng 3 năm 1973""]","[""TIME_000018"",""TIME_000019"",""TIME_000020"",""TIME_000022""]","[[""Năm 1896"",""1896""],[""Năm 1954"",""1954""],[""Giai đoạn 1964–1973"",""1964-1973""],[""Ngày 14 tháng 3 năm 1973"",""14/3/1973"",""14-03-1973""]]","[""PLACE_000005""]",multi_hop,Time,2,"[""HAS_EVENT"",""OCCURRED_IN""]","[""EDGE_000224"",""EDGE_000228"",""EDGE_000225"",""EDGE_000229"",""EDGE_000226"",""EDGE_000230"",""EDGE_000227"",""EDGE_000231""]","[""EVD_000133"",""EVD_000137"",""EVD_000134"",""EVD_000138"",""EVD_000135"",""EVD_000139"",""EVD_000136"",""EVD_000140""]","[""SRC_000038"",""SRC_000042"",""SRC_000043""]",T_2H_EVENT_LOCATION,FACT_HNQ_2H_PLACE_000005_T_2H_EVENT_LOCATION_all,template,medium,approved,
HNQ_2H_PLACE_000005_T_2H_EVENT_PERSON_all,HNQ_2H_PLACE_000005_T_2H_EVENT_PERSON_all,PLACE_000005,PLACE_000005,PLACE_000005,Những nhân vật nào tham gia các sự kiện được ghi nhận là gắn với Di tích Nhà tù Hỏa Lò?,"[""John Sidney McCain""]","[""PERSON_000017""]","[[""John Sidney McCain"",""John McCain"",""John Sidney Mc.Cain""]]","[""PLACE_000005""]",multi_hop,Person,2,"[""HAS_EVENT"",""INVOLVED_PERSON""]","[""EDGE_000227"",""EDGE_000235""]","[""EVD_000136"",""EVD_000144""]","[""SRC_000043"",""SRC_000044""]",T_2H_EVENT_PERSON,FACT_HNQ_2H_PLACE_000005_T_2H_EVENT_PERSON_all,template,medium,approved,
HNQ_1H_PLACE_000005_EDGE_000198,HNQ_1H_PLACE_000005_EDGE_000198,PLACE_000005,PLACE_000005,PLACE_000005,"Theo nguồn đã lưu, Di tích Nhà tù Hỏa Lò có địa chỉ nào?","[""Số 1 phố Hỏa Lò, phường Cửa Nam, thành phố Hà Nội""]","[""ADDRESS_000003""]","[[""Số 1 phố Hỏa Lò, phường Cửa Nam, thành phố Hà Nội"",""1 Hỏa Lò"",""No. 1 Hoa Lo Street""]]","[""PLACE_000005""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000198""]","[""EVD_000107""]","[""SRC_000038""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000005_EDGE_000198,template,easy,approved,
HNQ_1H_PLACE_000005_EDGE_000199,HNQ_1H_PLACE_000005_EDGE_000199,PLACE_000005,PLACE_000005,PLACE_000005,Di tích Nhà tù Hỏa Lò nằm tại phường nào?,"[""Phường Cửa Nam""]","[""ADMIN_000004""]","[[""Phường Cửa Nam""]]","[""PLACE_000005""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000199""]","[""EVD_000108""]","[""SRC_000038""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000005_EDGE_000199,template,easy,approved,
HNQ_1H_PLACE_000005_EDGE_000200,HNQ_1H_PLACE_000005_EDGE_000200,PLACE_000005,PLACE_000005,PLACE_000005,Di tích Nhà tù Hỏa Lò nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000005""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000200""]","[""EVD_000109""]","[""SRC_000038""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000005_EDGE_000200,template,easy,approved,
HNQ_1H_PLACE_000005_EDGE_000202,HNQ_1H_PLACE_000005_EDGE_000202,PLACE_000005,PLACE_000005,PLACE_000005,Di tích Nhà tù Hỏa Lò được xây dựng vào thời điểm nào?,"[""Năm 1896""]","[""TIME_000018""]","[[""Năm 1896"",""1896""]]","[""PLACE_000005""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000202""]","[""EVD_000111""]","[""SRC_000038""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000005_EDGE_000202,template,easy,approved,
HNQ_1H_PLACE_000005_EDGE_000203,HNQ_1H_PLACE_000005_EDGE_000203,PLACE_000005,PLACE_000005,PLACE_000005,Cơ quan hoặc tổ chức nào cho xây dựng Di tích Nhà tù Hỏa Lò?,"[""Chính quyền thực dân Pháp""]","[""ORG_000006""]","[[""Chính quyền thực dân Pháp"",""Thực dân Pháp"",""French colonial administration""]]","[""PLACE_000005""]",single_hop,Organization,1,"[""BUILT_BY""]","[""EDGE_000203""]","[""EVD_000112""]","[""SRC_000038""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000005_EDGE_000203,template,easy,approved,
HNQ_1H_PLACE_000005_EDGE_000204,HNQ_1H_PLACE_000005_EDGE_000204,PLACE_000005,PLACE_000005,PLACE_000005,Di tích Nhà tù Hỏa Lò được công nhận với danh hiệu nào?,"[""Di tích lịch sử quốc gia""]","[""HSTATUS_000005""]","[[""Di tích lịch sử quốc gia"",""Di tích cấp quốc gia"",""Di tích lịch sử Quốc gia""]]","[""PLACE_000005""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000204""]","[""EVD_000113""]","[""SRC_000041""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000005_EDGE_000204,template,easy,approved,
